date,state,county,categoryId,categoryName,visitIndex,visitsAbove65Index,visitsBelow65Index,rank
2020-03-07,California,Ventura County,50327c8591d4c4b30a586d5d,Breweries,94,58,95,35
2020-03-07,California,Ventura County,4bf58dd8d48988d110951735,Salons / Barbershops,111,136,110,35
2020-03-07,California,Ventura County,4bf58dd8d48988d1c5941735,Sandwich Places,96,83,96,36
2020-03-08,California,Ventura County,4bf58dd8d48988d118951735,Grocery Stores,100,92,100,1
2020-03-08,California,Ventura County,4bf58dd8d48988d16e941735,Fast Food Restaurants,102,84,102,2
2020-03-08,California,Ventura County,4bf58dd8d48988d163941735,Parks,103,118,102,3
2020-03-08,California,Ventura County,4bf58dd8d48988d113951735,Gas Stations,95,78,95,4
2020-03-08,California,Ventura County,4bf58dd8d48988d1fd941735,Shopping Malls,106,81,107,5
2020-03-08,California,Ventura County,4bf58dd8d48988d1c1941735,Mexican Restaurants,109,115,109,6
2020-03-08,California,Ventura County,52f2ab2ebcbc57f1066b8b42,Big Box Stores,106,105,106,7
2020-03-08,California,Ventura County,4bf58dd8d48988d132941735,Churches,96,88,97,8
2020-03-08,California,Ventura County,4bf58dd8d48988d1e0931735,Coffee Shops,110,94,111,9
2020-03-08,California,Ventura County,52f2ab2ebcbc57f1066b8b46,Supermarkets,96,81,96,10
2020-03-08,California,Ventura County,4bf58dd8d48988d112951735,Hardware Stores,102,74,103,11
2020-03-08,California,Ventura County,52e816a6bcbc57f1066b7a54,Warehouse Stores,116,97,117,12
2020-03-08,California,Ventura County,4bf58dd8d48988d10f951735,Pharmacies,101,114,100,13
2020-03-08,California,Ventura County,4bf58dd8d48988d1ca941735,Pizza Places,120,132,120,14
2020-03-08,California,Ventura County,4bf58dd8d48988d1fa931735,Hotels,95,89,96,15
2020-03-08,California,Ventura County,4bf58dd8d48988d14e941735,American Restaurants,96,92,97,16
2020-03-08,California,Ventura County,4d954b0ea243a5684a65b473,Convenience Stores,95,130,94,17
2020-03-08,California,Ventura County,4bf58dd8d48988d103951735,Clothing Stores,88,134,87,18
2020-03-08,California,Ventura County,4bf58dd8d48988d143941735,Breakfast Spots,91,85,92,19
2020-03-08,California,Ventura County,4bf58dd8d48988d1f6941735,Department Stores,93,82,93,20
2020-03-08,California,Ventura County,4bf58dd8d48988d159941735,Trails,105,112,105,21
2020-03-08,California,Ventura County,52dea92d3cf9994f4e043dbb,Discount Stores,89,94,89,22
2020-03-08,California,Ventura County,4bf58dd8d48988d13d941735,High Schools,106,83,107,23
2020-03-08,California,Ventura County,4bf58dd8d48988d124951735,Automotive Shops,98,71,99,24
2020-03-08,California,Ventura County,4f4533804b9074f6e4fb0105,Elementary Schools,87,94,87,25
2020-03-08,California,Ventura County,4bf58dd8d48988d1e6941735,Golf Courses,122,106,123,26
2020-03-08,California,Ventura County,4bf58dd8d48988d162941735,Other Great Outdoors,98,126,97,27
2020-03-08,California,Ventura County,4bf58dd8d48988d16c941735,Burger Joints,96,121,95,27
2020-03-08,California,Ventura County,4bf58dd8d48988d1a2941735,Community Colleges,100,59,101,28
2020-03-08,California,Ventura County,4bf58dd8d48988d130941735,Buildings,91,64,92,29
2020-03-08,California,Ventura County,5744ccdfe4b0c0459246b4df,Outlet Malls,97,216,95,30
2020-03-09,California,Ventura County,4bf58dd8d48988d118951735,Grocery Stores,106,116,105,1
2020-03-09,California,Ventura County,4bf58dd8d48988d113951735,Gas Stations,100,94,100,2
2020-03-09,California,Ventura County,4bf58dd8d48988d163941735,Parks,105,95,105,3
2020-03-09,California,Ventura County,4bf58dd8d48988d16e941735,Fast Food Restaurants,87,76,87,4
2020-03-09,California,Ventura County,4bf58dd8d48988d1e0931735,Coffee Shops,95,73,96,5
2020-03-09,California,Ventura County,4bf58dd8d48988d1fd941735,Shopping Malls,99,81,100,6
2020-03-09,California,Ventura County,4bf58dd8d48988d1c1941735,Mexican Restaurants,92,83,92,7
2020-03-09,California,Ventura County,52f2ab2ebcbc57f1066b8b42,Big Box Stores,100,100,100,8
2020-03-09,California,Ventura County,4bf58dd8d48988d124941735,Offices,98,78,99,9
2020-03-09,California,Ventura County,4bf58dd8d48988d130941735,Buildings,122,114,123,10
2020-03-09,California,Ventura County,4bf58dd8d48988d10f951735,Pharmacies,114,125,114,11
2020-03-09,California,Ventura County,4bf58dd8d48988d13d941735,High Schools,110,79,111,12
2020-03-09,California,Ventura County,52f2ab2ebcbc57f1066b8b46,Supermarkets,108,98,109,13
2020-03-09,California,Ventura County,4f4533804b9074f6e4fb0105,Elementary Schools,106,94,107,14
2020-03-09,California,Ventura County,4bf58dd8d48988d177941735,Doctor's Offices,96,81,97,15
2020-03-09,California,Ventura County,4d954b0ea243a5684a65b473,Convenience Stores,119,133,118,16
2020-03-09,California,Ventura County,4bf58dd8d48988d175941735,Gyms or Fitness Centers,105,78,106,17
2020-03-09,California,Ventura County,4bf58dd8d48988d112951735,Hardware Stores,89,112,88,18
2020-03-09,California,Ventura County,4bf58dd8d48988d10a951735,Banks,138,154,138,18
2020-03-09,California,Ventura County,4bf58dd8d48988d1fa931735,Hotels,103,123,103,19
2020-03-09,California,Ventura County,52e816a6bcbc57f1066b7a54,Warehouse Stores,137,159,135,20
2020-03-09,California,Ventura County,4bf58dd8d48988d132941735,Churches,95,153,92,21
2020-03-09,California,Ventura County,4bf58dd8d48988d176941735,Gyms,110,69,112,22
2020-03-09,California,Ventura County,4bf58dd8d48988d124951735,Automotive Shops,84,98,83,23
2020-03-09,California,Ventura County,4bf58dd8d48988d104941735,Medical Centers,90,71,91,24
2020-03-09,California,Ventura County,4bf58dd8d48988d1ca941735,Pizza Places,110,71,111,25
2020-03-09,California,Ventura County,52dea92d3cf9994f4e043dbb,Discount Stores,97,112,96,26
2020-03-09,California,Ventura County,4bf58dd8d48988d13b941735,Schools,140,198,138,27
2020-03-09,California,Ventura County,4bf58dd8d48988d14e941735,American Restaurants,99,65,101,28
2020-03-09,California,Ventura County,4bf58dd8d48988d143941735,Breakfast Spots,97,61,100,29
2020-03-09,California,Ventura County,4bf58dd8d48988d126941735,Government Buildings,106,108,106,30
2020-03-09,California,Ventura County,4bf58dd8d48988d196941735,Hospitals,117,78,119,30
2020-03-09,California,Ventura County,4bf58dd8d48988d172941735,Post Offices,90,85,91,31
2020-03-10,California,Ventura County,4bf58dd8d48988d118951735,Grocery Stores,103,109,103,1
2020-03-10,California,Ventura County,4bf58dd8d48988d16e941735,Fast Food Restaurants,97,94,97,2
2020-03-10,California,Ventura County,4bf58dd8d48988d113951735,Gas Stations,79,79,79,3
2020-03-10,California,Ventura County,4bf58dd8d48988d163941735,Parks,73,50,74,4
2020-03-10,California,Ventura County,4bf58dd8d48988d1c1941735,Mexican Restaurants,97,107,97,5
2020-03-10,California,Ventura County,4bf58dd8d48988d1e0931735,Coffee Shops,94,75,95,6
2020-03-10,California,Ventura County,52f2ab2ebcbc57f1066b8b42,Big Box Stores,107,86,107,7
2020-03-10,California,Ventura County,4bf58dd8d48988d1fd941735,Shopping Malls,94,116,93,8
2020-03-10,California,Ventura County,4bf58dd8d48988d124941735,Offices,88,65,89,9
2020-03-10,California,Ventura County,4bf58dd8d48988d13d941735,High Schools,94,87,94,10
2020-03-10,California,Ventura County,4f4533804b9074f6e4fb0105,Elementary Schools,88,70,89,11
2020-03-10,California,Ventura County,52f2ab2ebcbc57f1066b8b46,Supermarkets,115,118,115,11
2020-03-10,California,Ventura County,4bf58dd8d48988d130941735,Buildings,93,93,93,12
2020-03-10,California,Ventura County,4bf58dd8d48988d10f951735,Pharmacies,103,108,103,13
2020-03-10,California,Ventura County,4bf58dd8d48988d177941735,Doctor's Offices,91,101,91,14
2020-03-10,California,Ventura County,4bf58dd8d48988d112951735,Hardware Stores,89,90,89,15
2020-03-10,California,Ventura County,52e816a6bcbc57f1066b7a54,Warehouse Stores,126,112,126,16
2020-03-10,California,Ventura County,4d954b0ea243a5684a65b473,Convenience Stores,104,54,105,17
2020-03-10,California,Ventura County,4bf58dd8d48988d175941735,Gyms or Fitness Centers,92,88,92,18
2020-03-10,California,Ventura County,4bf58dd8d48988d124951735,Automotive Shops,84,99,83,19
2020-03-10,California,Ventura County,52dea92d3cf9994f4e043dbb,Discount Stores,116,85,118,20
2020-03-10,California,Ventura County,4bf58dd8d48988d1fa931735,Hotels,83,72,83,21
2020-03-10,California,Ventura County,4bf58dd8d48988d10a951735,Banks,102,85,104,22
2020-03-10,California,Ventura County,4bf58dd8d48988d176941735,Gyms,104,64,106,23
2020-03-10,California,Ventura County,4bf58dd8d48988d132941735,Churches,79,82,79,24
2020-03-10,California,Ventura County,4bf58dd8d48988d1ca941735,Pizza Places,114,134,113,25
2020-03-10,California,Ventura County,4bf58dd8d48988d104941735,Medical Centers,80,73,80,26
2020-03-10,California,Ventura County,4bf58dd8d48988d126941735,Government Buildings,93,132,91,27
2020-03-10,California,Ventura County,4bf58dd8d48988d14e941735,American Restaurants,89,52,91,28
2020-03-10,California,Ventura County,4bf58dd8d48988d1f6941735,Department Stores,98,77,99,29
2020-03-10,California,Ventura County,4bf58dd8d48988d143941735,Breakfast Spots,114,78,116,30
2020-03-10,California,Ventura County,4bf58dd8d48988d1c5941735,Sandwich Places,111,112,111,31
2020-03-10,California,Ventura County,4bf58dd8d48988d1a2941735,Community Colleges,102,80,103,32
2020-03-10,California,Ventura County,4bf58dd8d48988d172941735,Post Offices,87,67,88,33
2020-03-11,California,Ventura County,4bf58dd8d48988d118951735,Grocery Stores,123,115,123,1
2020-03-11,California,Ventura County,4bf58dd8d48988d16e941735,Fast Food Restaurants,98,72,99,2
2020-03-11,California,Ventura County,4bf58dd8d48988d113951735,Gas Stations,99,93,99,3
2020-03-11,California,Ventura County,4bf58dd8d48988d163941735,Parks,100,83,100,4
2020-03-11,California,Ventura County,4bf58dd8d48988d1c1941735,Mexican Restaurants,101,78,102,5
2020-03-11,California,Ventura County,4bf58dd8d48988d1e0931735,Coffee Shops,97,86,98,6
2020-03-11,California,Ventura County,52f2ab2ebcbc57f1066b8b42,Big Box Stores,106,114,106,7
2020-03-11,California,Ventura County,4bf58dd8d48988d1fd941735,Shopping Malls,97,67,98,8
2020-03-11,California,Ventura County,4bf58dd8d48988d10f951735,Pharmacies,115,131,115,9
2020-03-11,California,Ventura County,4bf58dd8d48988d124941735,Offices,84,67,85,10
2020-03-11,California,Ventura County,4f4533804b9074f6e4fb0105,Elementary Schools,94,102,94,11
2020-03-11,California,Ventura County,4bf58dd8d48988d130941735,Buildings,110,113,110,12
2020-03-11,California,Ventura County,4bf58dd8d48988d13d941735,High Schools,98,85,98,13
2020-03-11,California,Ventura County,4bf58dd8d48988d112951735,Hardware Stores,108,101,109,14
2020-03-11,California,Ventura County,4bf58dd8d48988d132941735,Churches,90,93,90,15
2020-03-11,California,Ventura County,52f2ab2ebcbc57f1066b8b46,Supermarkets,103,79,104,16
2020-03-11,California,Ventura County,4bf58dd8d48988d177941735,Doctor's Offices,93,58,95,17
2020-03-11,California,Ventura County,52e816a6bcbc57f1066b7a54,Warehouse Stores,117,83,120,18
2020-03-11,California,Ventura County,4bf58dd8d48988d175941735,Gyms or Fitness Centers,90,95,90,19
2020-03-11,California,Ventura County,4bf58dd8d48988d1fa931735,Hotels,89,78,89,20
2020-03-11,California,Ventura County,4bf58dd8d48988d176941735,Gyms,111,70,113,21
2020-03-11,California,Ventura County,4bf58dd8d48988d124951735,Automotive Shops,89,66,90,22
2020-03-11,California,Ventura County,4d954b0ea243a5684a65b473,Convenience Stores,85,80,85,23
2020-03-11,California,Ventura County,4bf58dd8d48988d104941735,Medical Centers,85,84,85,24
2020-03-11,California,Ventura County,4bf58dd8d48988d10a951735,Banks,101,99,101,25
2020-03-11,California,Ventura County,52dea92d3cf9994f4e043dbb,Discount Stores,97,59,99,26
2020-03-11,California,Ventura County,4bf58dd8d48988d1ca941735,Pizza Places,102,164,100,27
2020-03-11,California,Ventura County,4bf58dd8d48988d14e941735,American Restaurants,92,68,94,28
2020-03-11,California,Ventura County,4bf58dd8d48988d143941735,Breakfast Spots,108,83,109,29
2020-03-11,California,Ventura County,4bf58dd8d48988d1c5941735,Sandwich Places,123,128,123,30
2020-03-11,California,Ventura County,4bf58dd8d48988d13b941735,Schools,112,103,112,31
2020-03-11,California,Ventura County,4bf58dd8d48988d126941735,Government Buildings,92,86,92,31
2020-03-11,California,Ventura County,4bf58dd8d48988d1a2941735,Community Colleges,92,85,93,32
2020-03-11,California,Ventura County,4bf58dd8d48988d196941735,Hospitals,106,62,108,33
2020-03-11,California,Ventura County,4bf58dd8d48988d172941735,Post Offices,100,66,101,33
2020-03-11,California,Ventura County,4bf58dd8d48988d16c941735,Burger Joints,103,87,104,34
2020-03-11,California,Ventura County,4bf58dd8d48988d162941735,Other Great Outdoors,103,123,103,35
2020-03-11,California,Ventura County,4bf58dd8d48988d1f6941735,Department Stores,90,87,90,35
2020-03-11,California,Ventura County,4bf58dd8d48988d1e6941735,Golf Courses,78,64,80,36
2020-03-12,California,Ventura County,4bf58dd8d48988d118951735,Grocery Stores,126,110,127,1
2020-03-12,California,Ventura County,4bf58dd8d48988d16e941735,Fast Food Restaurants,90,77,91,2
2020-03-12,California,Ventura County,4bf58dd8d48988d113951735,Gas Stations,88,89,88,3
2020-03-12,California,Ventura County,4bf58dd8d48988d163941735,Parks,80,85,80,4
2020-03-12,California,Ventura County,52f2ab2ebcbc57f1066b8b42,Big Box Stores,114,95,114,5
2020-03-12,California,Ventura County,4bf58dd8d48988d1c1941735,Mexican Restaurants,91,82,92,6
2020-03-12,California,Ventura County,4bf58dd8d48988d1e0931735,Coffee Shops,91,77,91,7
2020-03-12,California,Ventura County,4bf58dd8d48988d1fd941735,Shopping Malls,88,62,89,8
2020-03-12,California,Ventura County,4bf58dd8d48988d10f951735,Pharmacies,112,91,113,9
2020-03-12,California,Ventura County,52f2ab2ebcbc57f1066b8b46,Supermarkets,124,103,125,10
2020-03-12,California,Ventura County,4f4533804b9074f6e4fb0105,Elementary Schools,90,79,90,11
2020-03-12,California,Ventura County,4bf58dd8d48988d124941735,Offices,82,82,82,12
2020-03-12,California,Ventura County,4bf58dd8d48988d13d941735,High Schools,90,92,90,13
2020-03-12,California,Ventura County,52e816a6bcbc57f1066b7a54,Warehouse Stores,135,93,137,14
2020-03-12,California,Ventura County,4bf58dd8d48988d130941735,Buildings,82,73,82,15
2020-03-12,California,Ventura County,4bf58dd8d48988d132941735,Churches,92,97,91,16
2020-03-12,California,Ventura County,4bf58dd8d48988d112951735,Hardware Stores,85,52,87,17
2020-03-12,California,Ventura County,4bf58dd8d48988d177941735,Doctor's Offices,80,69,81,18
2020-03-12,California,Ventura County,4bf58dd8d48988d1fa931735,Hotels,89,112,88,19
2020-03-12,California,Ventura County,4d954b0ea243a5684a65b473,Convenience Stores,88,57,89,20
2020-03-12,California,Ventura County,4bf58dd8d48988d104941735,Medical Centers,95,86,96,21
2020-03-12,California,Ventura County,4bf58dd8d48988d175941735,Gyms or Fitness Centers,86,95,86,22
2020-03-12,California,Ventura County,4bf58dd8d48988d124951735,Automotive Shops,80,69,81,23
2020-03-12,California,Ventura County,52dea92d3cf9994f4e043dbb,Discount Stores,93,73,94,24
2020-03-12,California,Ventura County,4bf58dd8d48988d10a951735,Banks,93,79,94,25
2020-03-12,California,Ventura County,4bf58dd8d48988d176941735,Gyms,83,41,85,26
2020-03-12,California,Ventura County,4bf58dd8d48988d1ca941735,Pizza Places,85,79,85,27
2020-03-12,California,Ventura County,4bf58dd8d48988d143941735,Breakfast Spots,95,59,97,28
2020-03-12,California,Ventura County,4bf58dd8d48988d126941735,Government Buildings,85,89,85,29
2020-03-12,California,Ventura County,4bf58dd8d48988d13b941735,Schools,103,100,103,29
2020-03-12,California,Ventura County,4bf58dd8d48988d14e941735,American Restaurants,79,63,80,30
2020-03-12,California,Ventura County,4bf58dd8d48988d162941735,Other Great Outdoors,96,58,99,31
2020-03-13,California,Ventura County,4bf58dd8d48988d118951735,Grocery Stores,167,155,168,1
2020-03-13,California,Ventura County,4bf58dd8d48988d16e941735,Fast Food Restaurants,102,79,102,2
2020-03-13,California,Ventura County,4bf58dd8d48988d113951735,Gas Stations,91,88,91,3
2020-03-13,California,Ventura County,52f2ab2ebcbc57f1066b8b42,Big Box Stores,157,121,158,4
2020-03-13,California,Ventura County,4bf58dd8d48988d1c1941735,Mexican Restaurants,91,108,91,5
2020-03-13,California,Ventura County,52f2ab2ebcbc57f1066b8b46,Supermarkets,166,142,167,6
2020-03-13,California,Ventura County,4bf58dd8d48988d163941735,Parks,75,69,75,7
2020-03-13,California,Ventura County,4bf58dd8d48988d10f951735,Pharmacies,143,142,143,8
2020-03-13,California,Ventura County,4bf58dd8d48988d1e0931735,Coffee Shops,92,75,93,9
2020-03-13,California,Ventura County,4bf58dd8d48988d1fd941735,Shopping Malls,85,77,86,10
2020-03-13,California,Ventura County,52e816a6bcbc57f1066b7a54,Warehouse Stores,162,97,166,11
2020-03-13,California,Ventura County,4bf58dd8d48988d112951735,Hardware Stores,112,62,115,12
2020-03-13,California,Ventura County,4f4533804b9074f6e4fb0105,Elementary Schools,93,70,94,13
2020-03-13,California,Ventura County,4bf58dd8d48988d124941735,Offices,78,93,78,14
2020-03-13,California,Ventura County,52dea92d3cf9994f4e043dbb,Discount Stores,127,98,128,15
2020-03-13,California,Ventura County,4bf58dd8d48988d10a951735,Banks,100,103,100,16
2020-03-13,California,Ventura County,4bf58dd8d48988d13d941735,High Schools,84,87,84,17
2020-03-13,California,Ventura County,4d954b0ea243a5684a65b473,Convenience Stores,89,69,90,18
2020-03-13,California,Ventura County,4bf58dd8d48988d124951735,Automotive Shops,89,113,88,19
2020-03-13,California,Ventura County,4bf58dd8d48988d130941735,Buildings,82,80,82,19
2020-03-13,California,Ventura County,4bf58dd8d48988d1ca941735,Pizza Places,95,88,96,20
2020-03-13,California,Ventura County,4bf58dd8d48988d177941735,Doctor's Offices,82,70,82,21
2020-03-13,California,Ventura County,4bf58dd8d48988d14e941735,American Restaurants,78,70,79,22
2020-03-13,California,Ventura County,4bf58dd8d48988d132941735,Churches,81,90,80,23
2020-03-13,California,Ventura County,4bf58dd8d48988d1fa931735,Hotels,67,43,68,24
2020-03-13,California,Ventura County,4bf58dd8d48988d104941735,Medical Centers,91,89,91,25
2020-03-13,California,Ventura County,4bf58dd8d48988d175941735,Gyms or Fitness Centers,92,80,93,26
2020-03-13,California,Ventura County,4bf58dd8d48988d1c5941735,Sandwich Places,124,138,123,27
2020-03-13,California,Ventura County,4bf58dd8d48988d176941735,Gyms,108,82,109,27
2020-03-13,California,Ventura County,4bf58dd8d48988d143941735,Breakfast Spots,87,95,86,28
2020-03-13,California,Ventura County,4bf58dd8d48988d13b941735,Schools,110,141,109,29
2020-03-13,California,Ventura County,4bf58dd8d48988d126941735,Government Buildings,89,144,88,30
2020-03-13,California,Ventura County,4bf58dd8d48988d172941735,Post Offices,106,103,106,30
